searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
MCFARLANE DC MULTIVERSE THE FLASH MOVIE ACTION FIGURE - BATMAN,9,2024-04-22,24.99,42.95,32.21,$30.00,$-1.66,$34.10,https://quickchart.io/chart/render/sf-0cd4bdd1-d5d2-4104-ab52-bcd4269e7eb5
MCFARLANE DC MULTIVERSE THE FLASH MOVIE VEHICLE - BATMOBILE,15,2024-04-17,59.0,89.99,72.53,$70.00,$-6.17,$79.55,https://quickchart.io/chart/render/sf-5e122dcc-a0cc-46d7-8a9a-5b93810f6983
MICROSOFT AZURE KINECT DEVELOPER KIT,16,2024-04-23,450.0,900.0,648.69,$450.00,$120.85,$511.36,https://quickchart.io/chart/render/sf-8fad04db-424a-47ca-9747-f9ba45587d02
MINECRAFT VOLUME ALPHA TRANSPARENT,16,2024-04-08,39.99,99.0,52.24,$30.00,$15.97,$34.09,https://quickchart.io/chart/render/sf-2035b6b6-1894-407e-bfd0-cf7a56727e3a
MONOPOLY STAR WARS COMPLETE SAGA EDITION BOARD GAME,7,2024-04-23,18.77,48.27,25.79,$50.00,$-27.30,$56.82,https://quickchart.io/chart/render/sf-54834505-8f15-4413-a4b5-47e4e41aeb58
MONSTER HIGH BOORIGINAL CREEPRODUCTION DOLLS CLEO DE NILE,23,2024-04-22,89.99,184.97,103.11,$175.00,$-84.26,$198.87,https://quickchart.io/chart/render/sf-6a5b46bc-21d3-46ef-bb8c-5301bb02417a
MONSTER HIGH BOORIGINAL CREEPRODUCTION DOLLS GHOULIA YELPS,14,2024-04-22,52.5,89.99,61.44,$50.00,$4.07,$56.81,https://quickchart.io/chart/render/sf-f5061566-7388-4a32-ba89-fdee4ca41f72
MONSTER HIGH DOLL CLAWDEEN WOLF IN BLACK AND WHITE,8,2024-04-21,35.0,109.0,61.54,$50.00,$4.16,$56.81,https://quickchart.io/chart/render/sf-92c15185-502b-4c52-8cc1-3c583bb6785d
MONSTER HIGH DOLL DRACULA IN BLACK AND WHITE,7,2024-04-18,65.0,250.0,156.0,$50.00,$87.28,$56.81,https://quickchart.io/chart/render/sf-b4014054-8369-4348-98fb-4f900287f44b
MONSTER HIGH DOLL DRACULAURA DOLL VAMPIRE HEART,21,2024-04-23,199.99,326.78,265.31,$100.00,$133.47,$113.63,https://quickchart.io/chart/render/sf-503faaa8-0fed-4086-adb3-6704e65dc332
MONSTER HIGH DOLL FRANKIE STEIN IN BLACK AND WHITE,12,2024-04-21,31.99,89.99,50.88,$50.00,$-5.23,$56.82,https://quickchart.io/chart/render/sf-da72f8c8-102a-4d67-aca6-9954ebfc93af
MONSTER HIGH LAGOONA BLUE IN BLACK AND WHITE DOLL,6,2024-04-19,50.0,108.88,74.48,$50.00,$15.54,$56.81,https://quickchart.io/chart/render/sf-960b1dec-fe19-491a-99d4-ae121df1d64a
MORTAL KOMBAT 1 KOLLECTOR'S EDITION - PS5,9,2024-04-07,142.0,220.0,168.32,$300.00,$-151.88,$340.91,https://quickchart.io/chart/render/sf-919ae06a-80a4-4203-8815-0b1baf182b64
MOTOROLA MA1 WIRELESS ANDROID AUTO CAR ADAPTER,21,2024-04-22,44.99,59.99,48.99,$115.00,$-71.89,$130.69,https://quickchart.io/chart/render/sf-014e62aa-d908-4be1-bfe0-f8f7dd2557ec
