searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
barbie lunar new year doll designed by guo pei hcb86,8,2024-04-15,79.99,139.99,101.48,$80.00,$9.30,$90.90,https://quickchart.io/chart/render/sf-cca4dd6f-42a6-4503-aa12-61342bd46697
barbie music series stevie nicks doll hmv00,14,2024-04-23,198.0,235.0,204.42,$55.00,$124.89,$62.49,https://quickchart.io/chart/render/sf-222d4f6a-9adc-4ee0-bbaa-c80e35eb0397
superbowl champion x barbie nfc jff35,1,2024-03-29,28.0,28.0,28.0,$30.00,$-5.36,$34.10,https://quickchart.io/chart/render/sf-52ba8999-4c7e-4672-98a0-83c916978b97
barbie nfl super bowl champion doll hrm76,22,2024-04-23,58.0,89.99,71.49,$30.00,$32.91,$34.09,https://quickchart.io/chart/render/sf-45aa6afe-659d-4bb5-aa26-fb587dbdea74
barbie pink collection doll pink premiere gtj76,12,2024-04-26,119.99,199.95,152.17,$100.00,$33.91,$113.63,https://quickchart.io/chart/render/sf-82b662a9-ab4e-42c6-9c3f-6b05535ab04a
barbie pink collection doll 2 gxl13,12,2024-04-27,85.0,175.0,132.16,$125.00,$-8.70,$142.05,https://quickchart.io/chart/render/sf-4e9cd876-abae-465d-b7e1-452779cda5ee
barbie pink collection doll 3 hcb74,7,2024-04-22,110.0,200.0,160.57,$100.00,$41.30,$113.63,https://quickchart.io/chart/render/sf-7e00abf2-5c4e-4e2d-997a-39c79bfc309f
barbie pink collection doll 4 hbx96,10,2024-04-26,110.0,329.0,192.59,$125.00,$44.48,$142.04,https://quickchart.io/chart/render/sf-cd483706-f556-4a08-ac93-324823cfd56f
barbie pink collection doll 5 hjw86,12,2024-04-16,99.0,175.0,147.66,$110.00,$19.94,$124.99,https://quickchart.io/chart/render/sf-2f31d4b0-1836-469f-a033-a560fa742e4b
barbie rewind doll career girl gxl24,20,2024-04-25,39.16,89.99,54.19,$45.00,$2.69,$51.13,https://quickchart.io/chart/render/sf-3a01239e-7e6f-4fd4-8929-da46d14e9599
barbie rewind doll night out gtj88,21,2024-04-28,16.99,32.63,22.6,$45.00,$-25.11,$51.14,https://quickchart.io/chart/render/sf-c03ebea5-b33a-47ff-8c50-af1c5718eadb
barbie rewind doll workin out gtj87,10,2024-04-12,13.99,34.99,24.57,$45.00,$-23.38,$51.14,https://quickchart.io/chart/render/sf-401fb91c-4e0b-4a5a-b6df-54801a240200
barbie rewind doll schoolin around hby13,17,2024-04-14,14.99,49.85,30.95,$45.00,$-17.76,$51.14,https://quickchart.io/chart/render/sf-a5d92c3f-b4fd-4d45-9d18-9cf690cf01db
barbie rewind doll slumber party hjx19,5,2024-04-14,26.95,35.0,31.02,$45.00,$-17.70,$51.14,https://quickchart.io/chart/render/sf-eb2a1720-7dba-475f-bd02-8914910bddd0
barbie signature barbie looks doll curvy brunette hbx95,8,2024-04-21,45.0,119.99,81.45,$22.00,$49.68,$25.00,https://quickchart.io/chart/render/sf-e1225f68-5e38-46c7-95cc-4c25e610b826
barbie signature barbie looks doll original red hbx94,18,2024-04-15,24.99,39.99,31.62,$22.00,$5.83,$25.00,https://quickchart.io/chart/render/sf-f9ab0afb-99dd-4268-bda7-46e661b77b2c
barbie signature barbie looks doll tall dark brown hbx93,10,2024-04-23,28.0,49.95,34.96,$22.00,$8.76,$25.00,https://quickchart.io/chart/render/sf-b3480cc9-09e7-48d4-b07c-2ca519006d29
barbie signature david bowie barbie doll 2 gxh59,16,2024-04-24,46.95,79.95,59.64,$55.00,$-2.52,$62.51,https://quickchart.io/chart/render/sf-7fd8c60d-12ed-4b4c-9fe3-94e7a2a698b6
barbie signature inspiring women doll hjx37,17,2024-04-26,22.0,50.0,30.23,$35.00,$-8.40,$39.78,https://quickchart.io/chart/render/sf-66d121ba-bcb9-4131-9acd-529e226b60be
barbie signature music series doll hcb98,7,2024-04-25,150.0,239.99,183.57,$55.00,$106.54,$62.49,https://quickchart.io/chart/render/sf-04bf73ac-1ee6-4fa8-9880-042275fb9055
barbie signature ted lasso doll hjw91,19,2024-04-28,24.99,59.0,39.17,$50.00,$-15.53,$56.82,https://quickchart.io/chart/render/sf-11940794-dc7a-4132-8360-30457523ecee
barbie signature ted lasso keeley jones doll hjw92,11,2024-04-25,24.99,50.0,34.05,$50.00,$-20.04,$56.82,https://quickchart.io/chart/render/sf-f425021b-05c8-446f-a7d3-6cbb2048ec14
barbie signature ted lasso rebecca welton doll hjw93,9,2024-04-28,26.0,67.41,44.99,$50.00,$-10.41,$56.82,https://quickchart.io/chart/render/sf-9e6907ba-2f41-4b97-991b-99c3736dfbbd
barbie styled by design doll hrm31,7,2024-04-28,62.31,169.95,110.8,$100.00,$-2.50,$113.64,https://quickchart.io/chart/render/sf-53632f6b-c275-4b5a-b143-5cefd3c232b4
claudia schiffer barbie doll in versace hcb94,23,2024-04-26,88.88,120.0,98.32,$85.00,$1.52,$96.59,https://quickchart.io/chart/render/sf-865dbca5-4c00-4333-840e-ba39202d30c5
barbie the movie soundtrack vinyl set hyg44,8,2024-04-18,57.75,95.0,70.21,$50.00,$11.78,$56.81,https://quickchart.io/chart/render/sf-15b318c8-d4a8-4f7a-8b5a-9e123cb290ae
barbie the movie hot wheels corvette 4 pack hrl24,22,2024-04-26,34.98,49.99,38.98,$30.00,$4.30,$34.09,https://quickchart.io/chart/render/sf-53832d76-7482-49ed-bb4b-29ad75bc4e61
barbie the movie pink corvette convertible hpk02,8,2024-03-28,79.99,149.99,116.75,$75.00,$27.74,$85.22,https://quickchart.io/chart/render/sf-6087e3d2-1d55-4485-a343-168b97937f48
barbie tribute collection laverne cox doll hcb99,20,2024-04-26,15.0,38.21,20.7,$45.00,$-26.78,$51.14,https://quickchart.io/chart/render/sf-09dd8b01-8b2b-49d9-92e9-5613b6e6a8a6
barbie tribute collection vera wang barbie doll gxl12,10,2024-04-24,39.0,52.17,42.8,$40.00,$-2.34,$45.46,https://quickchart.io/chart/render/sf-f3538d01-b8c7-4894-bd74-417752df5666
barbie x bob mackie 2023 holiday angel doll hjx12,7,2024-04-13,95.0,234.28,150.82,$100.00,$32.72,$113.63,https://quickchart.io/chart/render/sf-8311d83d-06cc-469c-a57c-96441405906d
barbie x mariah carey holiday celebration doll hjx17,12,2024-04-26,45.0,74.99,53.8,$75.00,$-27.66,$85.23,https://quickchart.io/chart/render/sf-76af510e-b42d-4457-bb59-e4cb9ab02f5e
beetlejuice lydia deetz monster high collector dolls gwf82,15,2024-04-27,510.0,725.0,613.2,$90.00,$449.62,$102.27,https://quickchart.io/chart/render/sf-d068694f-e7d7-49b1-bd04-e4e0bf0147f4
billie jean king barbie inspiring women series doll ght85,10,2024-04-27,22.48,43.73,29.31,$30.00,$-4.21,$34.10,https://quickchart.io/chart/render/sf-ade644af-5811-4ac7-89f7-e45cada13c31
mattel creations rock em sock em robots x figure8 gwv49,9,2024-04-24,10.0,25.0,17.94,$30.00,$-14.21,$34.10,https://quickchart.io/chart/render/sf-ed751744-ce99-4907-b359-51e8825688aa
bob mackie barbie holiday angel doll hcc00,11,2024-04-24,119.0,234.28,156.24,$100.00,$37.49,$113.63,https://quickchart.io/chart/render/sf-8d96d49c-8ab4-481c-b08d-604757aa1d91
disney 100 years of wonder cinderella collector doll hlx60,16,2024-04-26,45.0,121.0,73.64,$45.00,$19.80,$51.13,https://quickchart.io/chart/render/sf-5cbfddc8-3f2f-41f7-a97d-0d1848d87f9d
disney 100 years of wonder tiana collector doll hlx61,16,2024-04-26,45.0,121.0,73.64,$45.00,$19.80,$51.13,https://quickchart.io/chart/render/sf-ad36433a-381c-410e-bce2-a08adfdcd539
