searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
ZOTAC GEFORCE RTX 4080 TRINITY OC,23,2025-01-30,783.22,1419.0,985.93,$1600.00,$-732.38,$1818.19,https://quickchart.io/chart/render/sf-e380fe56-995d-40ae-b403-903a050df642
ZOTAC GEFORCE RTX 4080 TRINITY OC WHITE,9,2025-01-28,899.99,1419.0,1159.37,$1600.00,$-579.75,$1818.19,https://quickchart.io/chart/render/sf-f9157afb-fd5b-4032-9e3f-0fcb0ceba3d7
ZOTAC GEFORCE RTX 4090 TRINITY,23,2025-01-30,1300.0,2300.0,1744.0,$2200.00,$-665.28,$2500.00,https://quickchart.io/chart/render/sf-22d0e50c-fa79-43d2-a865-86025c877856
ZOTAC GEFORCE RTX 4090 TRINITY AMP EXTREME AIRO,23,2025-01-27,1499.0,2199.0,1761.87,$2200.00,$-649.55,$2500.00,https://quickchart.io/chart/render/sf-7387e67d-11d5-4c4f-b7f9-f9bba4cceb79
ZOTAC GEFORCE RTX 4090 TRINITY OC,24,2025-01-30,1300.0,2300.0,1748.25,$2200.00,$-661.54,$2500.00,https://quickchart.io/chart/render/sf-671b9ef2-3726-46d0-88a0-fdff225ae63a
ZOTAC GEFORCE RTX 4090 TRINITY OC WHITE,21,2025-01-24,1555.0,2300.0,1746.85,$2200.00,$-662.77,$2500.00,https://quickchart.io/chart/render/sf-1d242f35-0e70-4ee1-8b86-6f2e450679a7
ZOTAC GEFORCE RTX 5080 AMP EXTREME INFINITY,9,2025-01-30,800.0,1800.0,1135.89,$2000.00,$-1000.42,$2272.73,https://quickchart.io/chart/render/sf-9bb9716d-6f9f-4d26-9ebd-816b44308d53
ZOTAC GEFORCE RTX 5080 SOLID OC,8,2025-01-30,1799.0,1900.0,1838.62,$2000.00,$-382.01,$2272.73,https://quickchart.io/chart/render/sf-b1b41e72-bb02-49f4-bcec-df8c37ec9c92
ZOTAC GEFORCE RTX 5090 AMP EXTREME INFINITY,17,2025-01-30,750.0,1800.0,1155.41,$3000.00,$-1983.24,$3409.10,https://quickchart.io/chart/render/sf-6aacd3df-6912-4b64-b14b-4efc796be99c
ZOTAC GEFORCE RTX 5090 SOLID OC,4,2025-01-30,6099.0,7499.0,6899.0,$3000.00,$3071.12,$3409.09,https://quickchart.io/chart/render/sf-ee0f9361-bbbe-48fd-9210-c9ed3f105017
