searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
RAVENSBURGER DISNEY LORCANA THE FIRST CHAPTER MICKEY MOUSE SLEEVE PACK,21,2024-08-16,99.98,381.0,169.05,$100.00,$48.76,$113.63,https://quickchart.io/chart/render/sf-6e4167de-c2e7-49a5-b1e2-93ce88345c9f
RAVENSBURGER DISNEY LORCANA TROVE SET,9,2024-08-08,70.89,300.0,211.49,$60.00,$126.11,$68.18,https://quickchart.io/chart/render/sf-81fa10e7-f906-4828-a7a4-390d4fc74316
RIPPLE VEGAN VANILLA PROTEIN SHAKE PACK OF 12,8,2024-08-17,27.0,40.0,35.92,$3.00,$28.61,$3.40,https://quickchart.io/chart/render/sf-8c23e185-7381-40ec-b787-6d559589a7a4
SAMSUNG 990 PRO M2 1000GB,21,2024-08-16,80.77,177.47,97.73,$5.00,$81.00,$5.68,https://quickchart.io/chart/render/sf-7f3b83c0-ff8d-43af-8b6c-eb320ed804b8
SAPPHIRE RADEON RX 7900 XTX,18,2024-08-17,714.41,999.99,856.74,$1200.00,$-446.07,$1363.64,https://quickchart.io/chart/render/sf-f913a4a6-f899-411f-9273-d60808cf7cae
SONY PLAYSTATION 5 DIGITAL,18,2024-08-17,305.0,520.84,359.48,$600.00,$-283.66,$681.82,https://quickchart.io/chart/render/sf-ef413aa9-fb46-48f6-91f6-e503166d183b
SORCERY TCG CONTESTED REALM BETA EDITION BOOSTER BOX,20,2024-08-17,197.84,279.99,230.97,$200.00,$3.25,$227.27,https://quickchart.io/chart/render/sf-c936f274-44b3-46e3-8e8b-6ae615cf5474
SQUISHMALLOW POKEMON 14 GENGAR PLUSH,17,2024-08-09,25.95,50.99,36.94,$40.00,$-7.49,$45.46,https://quickchart.io/chart/render/sf-fe2bc9a0-9a19-4d7a-9efa-92775eefa781
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ AQUA,11,2024-08-12,29.99,79.99,46.75,$75.00,$-33.86,$85.23,https://quickchart.io/chart/render/sf-6602b3ff-0fe9-48ee-9e3f-c9f96c04456b
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CHAMBRAY,13,2024-08-12,28.0,79.99,49.02,$50.00,$-6.86,$56.82,https://quickchart.io/chart/render/sf-61ea843f-383c-440f-bd8c-e0195a8a50c6
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ CORNFLOWER,15,2024-08-12,29.0,79.99,48.16,$50.00,$-7.62,$56.82,https://quickchart.io/chart/render/sf-216931f6-d9fc-415f-b16e-ec55c3eb9aee
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ DRIFTWOOD,10,2024-08-12,34.3,129.99,69.52,$50.00,$11.18,$56.81,https://quickchart.io/chart/render/sf-008ac8ba-f4f8-4481-b0fc-9438064a3eef
STANLEY ADVENTURE QUENCHER TRAVEL TUMBLER 40 OZ GRAPEFRUIT,9,2024-07-19,34.99,74.99,52.77,$50.00,$-3.56,$56.82,https://quickchart.io/chart/render/sf-a3d69a59-7995-45da-a7f1-4a0fbf6b7df2
