searching,github_webpage,total_results,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
hw nft lamborghini hxx88,https://streamline1175.github.io/130-Search-Results/hw_nft_lamborghini_hxx88.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8b7fbd12-0aee-4af4-8620-235ec90dfb80
hot wheels mainline 100 car case pack v6697,https://streamline1175.github.io/130-Search-Results/hot_wheels_mainline_100_car_case_pack_v6697.html,11,23.43,101.0,52.94,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4a95a056-2a64-43ff-8204-eedc2b029274
hot wheels mario kart 4 pk assortment gwb36,https://streamline1175.github.io/130-Search-Results/hot_wheels_mario_kart_4_pk_assortment_gwb36.html,11,25.0,59.99,38.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c609fb73-06f2-4227-b06f-43e40572841f
hot wheels mario kart character cars 3 pack hdb38,https://streamline1175.github.io/130-Search-Results/hot_wheels_mario_kart_character_cars_3_pack_hdb38.html,16,13.41,45.0,23.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8e4b686d-426f-46c4-b6e1-86577d13ba01
hot wheels mario kart die cast 4 pack gln53,https://streamline1175.github.io/130-Search-Results/hot_wheels_mario_kart_die_cast_4_pack_gln53.html,23,18.95,42.22,23.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9dee10c0-e288-4bc3-9dcc-d79ea35c5e3c
hot wheels mario kart vehicles set of 3 hdb39,https://streamline1175.github.io/130-Search-Results/hot_wheels_mario_kart_vehicles_set_of_3_hdb39.html,7,19.88,59.0,37.58,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b435b582-8742-4942-8cf5-7121d5bdfd6c
hot wheels mariokart vehicles 4 pack hdb23,https://streamline1175.github.io/130-Search-Results/hot_wheels_mariokart_vehicles_4_pack_hdb23.html,15,14.99,30.0,19.08,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-fee541a2-5678-4e89-98e1-02e769894feb
hot wheels mariokart 4 pack with 1 exclusive kart hdb24,https://streamline1175.github.io/130-Search-Results/hot_wheels_mariokart_4_pack_with_1_exclusive_kart_hdb24.html,15,16.99,30.0,20.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-44eb0455-c6ac-4e90-83a0-271820986b12
hot wheels mario kart pink gold peach collectible vehicle hgt99,https://streamline1175.github.io/130-Search-Results/hot_wheels_mario_kart_pink_gold_peach_collectible_vehicle_hgt99.html,8,34.75,69.42,46.53,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-783b5b0b-49ef-47a1-8cac-d7b279818c81
hot wheels mariokart vehicle glider set of 3 hdb37,https://streamline1175.github.io/130-Search-Results/hot_wheels_mariokart_vehicle_glider_set_of_3_hdb37.html,4,21.51,65.33,39.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-413eb1ac-a2ba-4e1e-b801-0c61c21c70fb
hot wheels mariokart 4 pack with 1 exclusive kart hdb25,https://streamline1175.github.io/130-Search-Results/hot_wheels_mariokart_4_pack_with_1_exclusive_kart_hdb25.html,25,17.45,37.59,23.7,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-3a834b9a-6036-4851-a882-67b1c5092801
hot wheels marvel ghost rider motorcycle figure collectible hgt97,https://streamline1175.github.io/130-Search-Results/hot_wheels_marvel_ghost_rider_motorcycle_figure_collectible_hgt97.html,24,28.0,64.99,38.03,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-658aa004-96ed-4f75-a6a7-51e4cd777339
hot wheels marvel iron man hulkbuster vehicles dmh93,https://streamline1175.github.io/130-Search-Results/hot_wheels_marvel_iron_man_hulkbuster_vehicles_dmh93.html,11,45.99,97.35,59.39,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7dd5623b-c841-4252-8b19-691b97f70983
hot wheels masters of the universe character car bundle 5 pack grm88,https://streamline1175.github.io/130-Search-Results/hot_wheels_masters_of_the_universe_character_car_bundle_5_pack_grm88.html,6,12.65,37.88,19.23,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e9cdd3d3-1878-4b15-b437-a163c3f6a5bd
hot wheels masters of the universe wind raider vs land shark gpm07,https://streamline1175.github.io/130-Search-Results/hot_wheels_masters_of_the_universe_wind_raider_vs_land_shark_gpm07.html,8,19.5,40.52,28.3,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2e73937f-87ba-4972-a3f8-dedd63c71e10
hot wheels metal pin gtn24,https://streamline1175.github.io/130-Search-Results/hot_wheels_metal_pin_gtn24.html,23,12.99,51.0,27.26,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-91ae6334-61fb-4f0c-95b3-4e551324b656
hot wheels mobil 1 porsche dirtmeister 944 hwf10,https://streamline1175.github.io/130-Search-Results/hot_wheels_mobil_1_porsche_dirtmeister_944_hwf10.html,8,35.0,45.0,40.16,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9ff616c8-4d07-4476-95eb-ee8d74b1083c
hot wheels nft garage series 4 blind pack hrl11,https://streamline1175.github.io/130-Search-Results/hot_wheels_nft_garage_series_4_blind_pack_hrl11.html,8,65.0,129.99,84.12,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ed3d8ed7-af14-4f40-93ca-bdfbfaff4f70
premium hot wheels series 6 nft hxx86,https://streamline1175.github.io/130-Search-Results/premium_hot_wheels_series_6_nft_hxx86.html,35,70.0,175.0,114.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-82ac7683-8017-4cff-b30e-bd582961ef92
standard hot wheels series 6 nft hxx85,https://streamline1175.github.io/130-Search-Results/standard_hot_wheels_series_6_nft_hxx85.html,17,121.5,175.0,143.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-03aa64c6-8a87-4ba9-9aca-c74e790e0624
hot wheels nft series 7 premium pack hxx90,https://streamline1175.github.io/130-Search-Results/hot_wheels_nft_series_7_premium_pack_hxx90.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-94537408-dc4d-4415-bb5a-978f6b25848c
hot wheels nft series 7 standard pack hxx89,https://streamline1175.github.io/130-Search-Results/hot_wheels_nft_series_7_standard_pack_hxx89.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e5559f6a-7a96-4aba-a8ae-a7c957828b55
hot wheels retro entertainment collection of 1 64 scale vehicles hkc27,https://streamline1175.github.io/130-Search-Results/hot_wheels_retro_entertainment_collection_of_1_64_scale_vehicles_hkc27.html,6,27.99,62.97,45.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f4ffb8e5-883c-4e56-8925-14791bea2569
hot wheels retro entertainment collection hkc25,https://streamline1175.github.io/130-Search-Results/hot_wheels_retro_entertainment_collection_hkc25.html,31,9.95,33.6,14.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-e01ce66d-596f-48e3-91ee-9bdbedf8c402
hot wheels premium batman bundle grm17,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_batman_bundle_grm17.html,7,15.0,45.9,22.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-40430c97-0758-492a-92c6-868baca2de58
hot wheels premium car culture 2 pack hkf55,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf55.html,50,14.51,49.0,22.62,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ed9a258d-bff9-4ce5-9617-e623448ae905
hot wheels premium car culture 2 pack hkf54,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf54.html,52,14.35,49.0,21.29,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c37c4816-1c84-471d-8fa7-519da1248c70
hot wheels premium car culture 2 pack hkf59,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf59.html,48,14.0,39.95,20.85,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-cd06e1b6-95ad-415d-b790-6bbc6c73139f
hot wheels premium car culture 2 pack hkf53,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf53.html,51,14.35,49.0,21.41,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8fbaab8d-5d07-426d-b2c9-411625536b91
hot wheels premium car culture 2 pack hkf49,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf49.html,49,12.99,39.95,20.36,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7ed3c545-3a4c-412d-b873-380d461fcbba
hot wheels premium car culture 2 pack of 1 64 scale vehicles hkf50,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_of_1_64_scale_vehicles_hkf50.html,7,15.0,32.0,24.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-80366fd6-c82d-493a-982b-ea234b58815c
hot wheels premium car culture 2 pack hkf51,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf51.html,55,13.0,49.0,20.52,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9dfd9b0b-7caa-461b-b748-4b2d7e44708b
hot wheels premium car culture 2 pack hkf56,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_2_pack_hkf56.html,46,14.35,49.0,21.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-99a7d5de-d54a-45a2-83c5-04bc131de21c
hot wheels car culture circuit legends hkc56,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legends_hkc56.html,37,10.0,25.5,14.98,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9d0f00d5-8d83-43fb-aafc-6406cefb719c
hot wheels car culture circuit legends vehicles ford sierra rs cosworth hkc54,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legends_vehicles_ford_sierra_rs_cosworth_hkc54.html,12,8.46,24.0,12.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6035cc1f-501e-42f1-a331-ea942197ffce
hot wheels car culture circuit legends vehicles mercedes benz 500e hkc55,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legends_vehicles_mercedes_benz_500e_hkc55.html,11,20.0,70.0,51.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-4c4e72bb-4672-4bb8-95d2-03d25ba88748
hot wheels lions roar container set hff48,https://streamline1175.github.io/130-Search-Results/hot_wheels_lions_roar_container_set_hff48.html,2,24.09,24.99,24.54,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-977dcad9-84fe-42f9-b723-65ee413ba6a2
hot qheels car culture circuit legends hkc68,https://streamline1175.github.io/130-Search-Results/hot_qheels_car_culture_circuit_legends_hkc68.html,41,11.0,55.0,16.26,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8427c7a9-c5c6-440f-bd95-ba47c1f9e7da
hot wheels ronin run container set hff46,https://streamline1175.github.io/130-Search-Results/hot_wheels_ronin_run_container_set_hff46.html,13,23.99,45.0,29.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-9d0fce10-4fad-41dd-8c80-d2ebddbed9eb
hot wheels premium car culture speed machines container set of 5 cars hkd98,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_speed_machines_container_set_of_5_cars_hkd98.html,13,26.99,72.5,37.03,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ecace9c5-fd2d-48ba-8cc9-bca637f2e4ae
hot wheels car culture circuit legends hkc43,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legends_hkc43.html,38,10.0,25.5,15.11,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d374748c-534f-4502-9571-f7aaab42bb79
hot wheels car culture circuit legend alfa giulia sprint gta hkc50,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legend_alfa_giulia_sprint_gta_hkc50.html,42,7.99,19.99,10.93,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d17e6bfd-7326-48f9-93c4-2126354c9b49
hot wheels premium car culture che figata container set hkd99,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_car_culture_che_figata_container_set_hkd99.html,19,23.95,105.0,48.25,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-36e61ce2-cce0-43f1-b5d6-c0367474c2cd
hot wheels car culture circuit legend lamborghini countach lp 5000 qv hkc47,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legend_lamborghini_countach_lp_5000_qv_hkc47.html,23,7.29,45.0,13.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-98b2c7ff-b113-452b-8f9f-38cdf16751c9
hot wheels car culture circuit legend alfa romero 155 v6 ti hkc48,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legend_alfa_romero_155_v6_ti_hkc48.html,16,8.06,19.99,12.11,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f423bda4-2fb6-442e-93bb-0365581a2476
hot wheels car culture circuit legend lancia stratos hkc49,https://streamline1175.github.io/130-Search-Results/hot_wheels_car_culture_circuit_legend_lancia_stratos_hkc49.html,45,7.9,25.5,12.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a4cd16bf-92ee-4d59-92bc-53c1f7c94465
hot wheels elite 64 clamshell track pack hmy20,https://streamline1175.github.io/130-Search-Results/hot_wheels_elite_64_clamshell_track_pack_hmy20.html,9,18.5,24.0,21.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-aae23231-f30d-44ac-bfe5-931b79d53209
hot wheels premium collector set gmh39,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_collector_set_gmh39.html,20,30.0,99.0,55.76,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8b19531b-8877-46e9-899f-b168e8b5b4f1
hot wheels cars premium fast furious car hvr60,https://streamline1175.github.io/130-Search-Results/hot_wheels_cars_premium_fast_furious_car_hvr60.html,36,16.95,60.0,30.6,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-325ba78e-225c-4bfc-b44c-7c33b744d41d
hot wheels cars premium fast furious car hvr61,https://streamline1175.github.io/130-Search-Results/hot_wheels_cars_premium_fast_furious_car_hvr61.html,6,31.0,94.0,68.42,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0fdb3749-554d-46ab-96c2-73a7b8ae4fe0
hot wheels premium toy car hkc37,https://streamline1175.github.io/130-Search-Results/hot_wheels_premium_toy_car_hkc37.html,3,11.0,21.45,14.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d6a52d52-9893-4d39-8e82-f8e6936cca8c
hot wheels rc the batman 1 64 scale batmobile vehicle hbl43,https://streamline1175.github.io/130-Search-Results/hot_wheels_rc_the_batman_1_64_scale_batmobile_vehicle_hbl43.html,14,12.99,35.34,19.02,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b01eacf0-5b7c-44f5-8045-e6d0ecb4f3e9
hot wheels rc the batman the original batmobile hcd19,https://streamline1175.github.io/130-Search-Results/hot_wheels_rc_the_batman_the_original_batmobile_hcd19.html,23,70.0,350.0,169.93,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8ff5926b-b9da-4830-9134-92a33030cc3a
hot wheels racerverse marvel 2 pack hrn24,https://streamline1175.github.io/130-Search-Results/hot_wheels_racerverse_marvel_2_pack_hrn24.html,16,18.0,39.99,25.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7081780f-abc6-40f4-827b-c8a7d17cb672
hot wheels rc barbie corvette hpw40,https://streamline1175.github.io/130-Search-Results/hot_wheels_rc_barbie_corvette_hpw40.html,7,40.0,94.88,62.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-13e60357-c1dd-4450-a42b-ed1057641ad3
hot wheels red line club embroidered socks,https://streamline1175.github.io/130-Search-Results/hot_wheels_red_line_club_embroidered_socks.html,57,7.0,140.0,42.04,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-818be094-eaf5-44cf-bba1-785248dd6d88
hot wheels red line club embroidered socks,https://streamline1175.github.io/130-Search-Results/hot_wheels_red_line_club_embroidered_socks.html,57,7.0,140.0,42.04,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bb30c3b1-3864-4332-89b5-c506a39d3467
hot wheels rift rally collectors edition hxb18,https://streamline1175.github.io/130-Search-Results/hot_wheels_rift_rally_collectors_edition_hxb18.html,17,55.0,175.94,89.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-f9a12d94-afd6-47d6-b809-1ff9d47751c2
hot wheels rlc mercedes amg g 63 4x42 hmy21,https://streamline1175.github.io/130-Search-Results/hot_wheels_rlc_mercedes_amg_g_63_4x42_hmy21.html,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8238b7d4-1e00-4829-b685-5ada9367be7f
hot wheels sanrio character cars set of 5 hgp04,https://streamline1175.github.io/130-Search-Results/hot_wheels_sanrio_character_cars_set_of_5_hgp04.html,17,24.95,59.99,33.48,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-783d527b-9d0c-401a-9f26-9c8515d19767
hot wheels star wars classic x wing hdy15,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_classic_x_wing_hdy15.html,30,13.69,39.99,26.27,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-ae0024d8-4652-45ea-b7bb-987ceba571af
hot wheels star wars starships select boba fetts starship hhr17,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_starships_select_boba_fetts_starship_hhr17.html,10,14.1,24.65,17.82,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-26464419-2c85-4daa-89c7-6db7781b5ad2
hot wheels star wars starships select x millennium falcon vehicle hhr22,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_starships_select_x_millennium_falcon_vehicle_hhr22.html,38,13.99,31.95,18.65,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-89e5fc0d-3f50-45a3-be6b-3f600f2f2f93
hot wheels star wars starships select razor crest hhr18,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_starships_select_razor_crest_hhr18.html,23,19.89,55.0,28.2,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b5265c5a-7ec1-41fc-819f-b808ea922217
hot wheels star wars starships select x wing fighter red five hhr15,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_starships_select_x_wing_fighter_red_five_hhr15.html,12,19.98,29.95,24.73,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6e119ddb-adc8-4a1a-8409-e59e449560d3
hot wheels star wars razor crest starship hgt96,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_razor_crest_starship_hgt96.html,27,12.99,45.0,22.04,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5434d4b9-4811-4875-aefa-630a386e5d67
hot wheels star wars starships a afyt81,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_starships_a_afyt81.html,31,19.94,49.99,29.18,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-a3fc3230-5359-49fa-88f4-23452f6ee025
hot wheels star wars starships b bfyt81,https://streamline1175.github.io/130-Search-Results/hot_wheels_star_wars_starships_b_bfyt81.html,18,14.99,49.95,25.07,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d090c8ef-edf8-4d74-b31f-5dc284a7d0d0
hot wheels super mario character cars set of 5 hgp02,https://streamline1175.github.io/130-Search-Results/hot_wheels_super_mario_character_cars_set_of_5_hgp02.html,8,24.0,39.99,33.86,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-bf796c52-b1df-4dd2-a07e-0cc1bfd411dd
hot wheels x daniel arsham eroded deora ii hpj34,https://streamline1175.github.io/130-Search-Results/hot_wheels_x_daniel_arsham_eroded_deora_ii_hpj34.html,38,81.0,225.0,109.17,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1eb567b6-8c81-481b-a156-0c755487bf3f
hot wheels daniel arsham eroded porsche 930 and rally case hpj27,https://streamline1175.github.io/130-Search-Results/hot_wheels_daniel_arsham_eroded_porsche_930_and_rally_case_hpj27.html,38,265.0,600.0,300.34,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-13c9ff5d-77e6-42f1-a4fd-3880b089039a
