searching,total_results,latest_sale_date,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
LEGO TECHNIC JOHN DEERE 9620R TRACTOR 42136,20,2024-10-22,17.5,43.86,26.87,$35.00,$-11.35,$39.78,https://quickchart.io/chart/render/sf-58dcf757-6854-412f-acbe-cc3060a8ab5d
LEGO TECHNIC THE BATMAN BATCYCLE 42155,22,2024-10-18,24.99,41.99,30.44,$35.00,$-8.21,$39.78,https://quickchart.io/chart/render/sf-d31823ee-be04-4410-9426-a9866a2e7c67
MAGIC THE GATHERING LORD OF THE RINGS TALES OF MIDDLE EARTH,24,2024-10-24,0.75,15.49,4.75,$75.00,$-70.82,$85.23,https://quickchart.io/chart/render/sf-5c28a6c6-ec46-44b7-91c1-6185cd78dbef
MARVEL SUPER HEROES 2 PLAYER COUNTERCADE,17,2024-10-23,160.0,279.98,214.68,$120.00,$68.92,$136.36,https://quickchart.io/chart/render/sf-da3e496a-cd5a-456a-8309-804fb6c7839e
MARVEL UPPER DECK METAL TRADING CARD BLASTER BOX,18,2024-10-20,26.0,198.99,67.6,$40.00,$19.49,$45.45,https://quickchart.io/chart/render/sf-32a77d45-cee0-4457-be4e-ebabbe6497e6
MCFARLANE DC MULTIVERSE THE FLASH MOVIE ACTION FIGURE BATMAN,11,2024-10-23,25.0,39.99,33.24,$30.00,$-0.75,$34.10,https://quickchart.io/chart/render/sf-b1c7eb97-a448-470f-850c-3f2b4460c33a
MCFARLANE TOYS DC MULTIVERSE THE FLASH BATMOBILE TOY,10,2024-10-19,51.0,103.37,72.34,$70.00,$-6.34,$79.55,https://quickchart.io/chart/render/sf-3549389d-b707-430d-ad8a-1f9b5defb2ed
MEGAL GEAR SOLID DELTA SNAKE EATER COLLECTORS EDITION PS5,12,2024-10-03,322.99,360.65,331.71,$220.00,$71.90,$249.99,https://quickchart.io/chart/render/sf-1484d290-944e-45c6-88b3-1776c7e38e6f
MEGAL GEAR SOLID DELTA SNAKE EATER COLLECTORS EDITION XBOX,14,2024-10-22,319.99,499.99,342.9,$220.00,$81.75,$249.99,https://quickchart.io/chart/render/sf-b86f230f-2f6b-427f-9ec3-dcba92610900
MONOPOLY PRIZM NBA EDITION GAME,25,2024-10-23,8.0,65.0,26.4,$45.00,$-21.77,$51.14,https://quickchart.io/chart/render/sf-33c16ea5-8047-43ac-b40c-16599d9145e1
MONOPOLY PRIZM 2022-23 NBA CARDS BOOSTER BOX GAME,20,2024-10-23,26.0,70.0,38.33,$35.00,$-1.27,$39.78,https://quickchart.io/chart/render/sf-eabe7aae-8284-4bd7-9841-303282bca8eb
MONSTER HIGH DOLL DRAMA DRACULAURA,16,2024-10-23,116.0,335.95,175.43,$35.00,$119.38,$39.77,https://quickchart.io/chart/render/sf-366409eb-4487-4fa0-afb7-ac3aa6caf8c9
MORTAL KOMBAT 1 KOLLECTOR'S EDITION PS5,8,2024-10-23,42.95,139.95,78.35,$300.00,$-231.05,$340.91,https://quickchart.io/chart/render/sf-6c3367f2-6468-4a86-b342-b0736a61ed0c
MORTAL KOMBAT 1 KOLLECTOR'S EDITION XBOX SERIES X,24,2024-10-23,24.99,56.0,33.87,$300.00,$-270.19,$340.91,https://quickchart.io/chart/render/sf-92e304ca-5afe-4194-981f-1fef9f839646
NINJA SLUSHI FROZEN DRINK MAKER FS301,22,2024-10-24,342.95,479.99,394.58,$300.00,$47.23,$340.90,https://quickchart.io/chart/render/sf-dd90064c-6945-481e-9fa9-18519762665f
NINTENDO SUPER SMASH BROS AMIIBO FIGURE SORA KINGDOM HEARTS,11,2024-10-19,19.49,26.99,22.3,$30.00,$-10.38,$34.10,https://quickchart.io/chart/render/sf-10c29b7b-a523-4f5c-8bac-aac151de936f
NINTENDO SWITCH OLED LEGEND OF ZELDA EDITION,21,2024-10-24,225.0,415.0,310.72,$400.00,$-126.57,$454.55,https://quickchart.io/chart/render/sf-fcc9e4e0-bbb5-4de3-9174-1e3132e65840
NINTENDO SWITCH OLED POKEMON SCARLET AND VIOLET EDITION,6,2024-10-24,290.0,449.99,367.15,$375.00,$-51.91,$426.14,https://quickchart.io/chart/render/sf-0a628513-5823-4f40-b195-3fceb955b879
NINTENDO SWITCH PRO CONTROLLER LEGEND OF ZELDA TEARS OF THE KINGDOM EDITION,18,2024-10-24,49.99,125.38,74.26,$90.00,$-24.65,$102.28,https://quickchart.io/chart/render/sf-c04a1fb8-05d8-4c60-a9a9-0812dca9590a
NINTENDO XENOBLADE CHRONICLES 3 SERIES AMIIBO FIGURES NOAH MIO 2 PACK,10,2024-10-20,29.99,34.99,32.71,$50.00,$-21.22,$56.82,https://quickchart.io/chart/render/sf-241f356c-cc20-4ad5-a868-57dad17f6a7d
ONE PIECE DEVILS FRUIT COLLECTION 1,14,2024-10-21,25.0,50.0,35.49,$35.00,$-3.77,$39.78,https://quickchart.io/chart/render/sf-3585016d-2ad1-45f2-8318-0dbe49b01e8e
ONE PIECE THETHREE BROTHERS ULTRA STARTER DECK ST-13,12,2024-10-23,29.99,99.99,47.96,$65.00,$-22.80,$73.87,https://quickchart.io/chart/render/sf-001dc61e-9419-43d4-85d8-710ee4b01d0c
OWALA 24 OZ VALENTINES DAY XOXO STAINLESS STEEL FREESIP WATER BOTTLE PINK,11,2024-10-14,44.89,59.99,51.42,$35.00,$10.25,$39.77,https://quickchart.io/chart/render/sf-26aaa201-4001-4c13-a764-626ff5364534
OWALA 40 OZ STAINLESS STEEL TUMBLER MARINE,18,2024-10-23,22.88,34.95,26.72,$40.00,$-16.49,$45.46,https://quickchart.io/chart/render/sf-c3846bca-d845-4db0-97bd-0042602e5691
OWALA 40 OZ STAINLESS STEEL TUMBLER PERIWINKLE,20,2024-10-23,19.95,44.0,26.5,$40.00,$-16.68,$45.46,https://quickchart.io/chart/render/sf-d1f87972-79cf-4b47-baf3-b83556d7ff49
PLAYSTATION 5 CONSOLE COVERS MARVEL SPIDER MAN 2 LIMITED EDITION,9,2024-10-15,130.0,239.99,166.22,$80.00,$66.27,$90.90,https://quickchart.io/chart/render/sf-2e701700-9e70-4e1a-bfa2-2f56e941dd90
PLAYSTATION DUALSENSE WIRELESS CONTROLLER SPIDER MAN 2 LIMITED EDITION,6,2024-10-09,139.99,175.0,162.5,$100.00,$43.00,$113.63,https://quickchart.io/chart/render/sf-fbb7b947-7d76-4caf-b697-c937b8054f39
POKEMON CARD GAME SCARLET VIOLET S2 PALDEA EVOLVED 36 CT DISPLAY BOX,6,2024-10-20,114.99,178.98,131.86,$110.00,$6.04,$124.99,https://quickchart.io/chart/render/sf-8584cb3b-5083-4053-a263-f34aed713a92
